CHEQUEID;LAGERID;KOLVO
25874;46;1.0
25874;90;1.0
25877;6;2.0
25877;34;1.0
25877;124;1.0
25877;117;1.0
25880;48;1.0
25880;44;3.0
25880;60;1.0
25880;17;1.0
25880;55;1.0
25883;103;1.0
25883;90;2.0
25883;96;1.0
25884;5;1.0
25890;3;1.0
25890;13;1.0
25890;50;1.0
25890;69;4.0
25893;22;1.0
25893;57;1.0
25893;10;1.0
25893;110;1.0
25896;51;1.0
25896;15;1.0
25896;3;1.0
25896;98;1.0
25896;6;1.0
25896;100;2.0
25896;57;1.0
25896;117;1.0
25899;29;1.0
25899;58;1.0
25911;60;1.0
25912;15;1.0
25915;87;2.0
25915;125;1.0
25915;70;4.0
25919;4;1.0
25919;25;1.0
25919;33;1.0
25919;26;1.0
25922;15;2.0
25922;41;1.0
25922;44;3.0
25922;72;2.0
25922;7;1.0
25922;121;2.0
25925;10;1.0
25925;117;1.0
25928;22;1.0
25931;15;2.0
25931;29;1.0
25931;41;1.0
25931;32;1.0
25931;52;2.0
25931;72;1.0
25931;80;2.0
25933;44;8.0
25933;100;3.0
25933;35;1.0
25933;78;1.0
25933;27;2.0
25933;10;1.0
25933;28;1.0
25935;15;1.0
25935;116;2.0
25935;4;1.0
25935;11;1.0
25935;30;1.0
25935;41;1.0
25935;7;1.0
25935;18;1.0
25935;19;1.0
25935;108;1.0
25936;3;1.0
25936;82;1.0
25936;20;1.0
25936;113;1.0
25936;125;1.0
25937;15;2.0
25937;101;1.0
25937;62;1.0
25937;57;1.0
25937;96;1.0
25937;74;1.0
25939;15;1.0
25939;3;1.0
25939;116;1.0
25939;44;4.0
25939;25;1.0
25939;117;3.0
25941;105;1.0
25941;34;1.0
25941;60;2.0
25941;75;1.0
25941;78;1.0
25941;85;1.0
25941;10;1.0
25942;15;2.0
25942;29;1.0
25942;23;1.0
25942;37;1.0
25942;7;1.0
25942;59;1.0
25942;26;1.0
25942;122;1.0
25942;99;1.0
25942;39;1.0
25942;57;1.0
25942;110;1.0
25945;29;2.0
25945;30;1.0
25945;31;2.0
25945;32;1.0
25948;51;4.0
25948;52;2.0
25948;45;2.0
25948;122;2.0
25948;108;1.0
25950;32;1.0
25950;14;1.0
25950;86;1.0
25953;29;1.0
25953;114;1.0
25953;81;1.0
25956;44;8.0
25956;100;3.0
25956;35;1.0
25956;78;1.0
25956;27;2.0
25956;10;1.0
25956;28;1.0
25963;37;1.0
25963;13;1.0
25963;62;1.0
25963;80;1.0
25963;109;4.0
25963;86;1.0
25963;106;1.0
25963;90;3.0
25963;78;1.0
25964;51;1.0
25964;7;1.0
25964;13;2.0
25964;57;1.0
25964;47;1.0
25965;15;1.0
25965;25;1.0
25965;16;4.0
25965;17;1.0
25980;15;1.0
25980;29;1.0
25980;12;1.0
25980;19;1.0
25980;10;1.0
25993;15;1.0
25993;80;2.0
25993;14;1.0
25993;99;1.0
25993;125;1.0
25996;2;3.0
25996;44;4.0
25999;125;1.0
26018;116;2.0
26018;114;1.0
26018;39;1.0
26018;90;4.0
26019;26;1.0
26022;15;2.0
26022;3;1.0
26023;116;1.0
26023;82;1.0
26023;18;1.0
26023;69;2.0
26025;29;2.0
26025;3;3.0
26025;82;1.0
26025;33;2.0
26029;15;2.0
26029;29;1.0
26029;18;2.0
26029;68;1.0
26032;94;1.0
26032;67;2.0
26033;40;1.0
26033;35;1.0
26033;57;1.0
26038;83;5.0
26038;23;1.0
26038;33;1.0
26041;51;1.0
26041;29;2.0
26041;3;1.0
26041;53;2.0
26041;11;1.0
26041;30;1.0
26041;31;1.0
26041;82;1.0
26041;42;1.0
26041;71;1.0
26041;32;1.0
26041;7;1.0
26041;33;1.0
26041;62;1.0
26041;17;1.0
26041;46;1.0
26041;78;1.0
26041;57;1.0
26045;15;2.0
26045;20;3.0
26045;80;2.0
26045;43;1.0
26045;68;2.0
26047;90;2.0
26047;78;1.0
26051;48;1.0
26051;15;2.0
26051;118;2.0
26051;5;1.0
26051;100;2.0
26051;16;1.0
26051;43;1.0
26053;29;1.0
26053;119;2.0
26053;11;1.0
26053;30;2.0
26053;31;2.0
26053;42;2.0
26053;71;1.0
26053;44;9.0
26053;114;3.0
26053;38;1.0
26053;100;2.0
26053;45;1.0
26053;35;1.0
26053;122;1.0
26053;121;1.0
26053;112;1.0
26053;109;3.0
26053;63;1.0
26053;117;2.0
26056;61;1.0
26056;3;1.0
26056;114;2.0
26056;84;1.0
26059;15;1.0
26059;18;1.0
26059;90;1.0
26063;105;1.0
26063;10;1.0
26062;94;4.0
26062;67;5.0
26065;117;2.0
26067;29;1.0
26067;3;1.0
26067;116;2.0
26067;53;1.0
26067;100;3.0
26067;18;1.0
26067;90;1.0
26068;112;1.0
26068;86;1.0
26068;58;1.0
26069;15;1.0
26069;11;1.0
26069;37;2.0
26069;100;2.0
26069;55;1.0
26073;2;2.0
26073;38;1.0
26073;87;1.0
26073;57;1.0
26076;57;1.0
26076;47;1.0
26076;107;1.0
26076;117;1.0
26076;55;1.0
26079;30;1.0
26079;102;1.0
26079;39;1.0
26079;90;2.0
26079;96;1.0
26080;15;3.0
26080;75;1.0
26080;97;1.0
26080;110;1.0
26086;29;4.0
26086;50;10.0
26087;2;6.0
26089;87;2.0
26092;107;15.0
26093;2;3.0
26093;20;2.0
26093;86;1.0
26093;125;1.0
26093;85;1.0
26096;98;2.0
26096;47;1.0
26097;38;1.0
26097;50;1.0
26097;68;1.0
26101;29;1.0
26101;25;1.0
26102;1;1.0
26102;114;1.0
26102;35;1.0
26102;69;2.0
26103;83;1.0
26103;3;1.0
26103;105;1.0
26105;15;2.0
26105;53;4.0
26109;15;2.0
26109;83;1.0
26109;61;2.0
26109;30;2.0
26109;31;1.0
26109;98;2.0
26109;12;1.0
26109;114;1.0
26109;72;1.0
26109;88;1.0
26109;38;1.0
26109;100;1.0
26109;102;1.0
26109;86;2.0
26109;39;2.0
26109;106;1.0
26109;50;1.0
26109;117;2.0
26112;2;4.0
26112;104;2.0
26112;9;3.0
26112;107;2.0
26113;15;1.0
26113;29;1.0
26113;41;1.0
26113;76;1.0
26113;74;1.0
26114;125;1.0
26116;15;1.0
26116;44;7.0
26116;7;3.0
26118;114;2.0
26118;101;1.0
26118;103;1.0
26118;45;1.0
26118;16;2.0
26118;14;1.0
26118;47;1.0
26120;51;1.0
26120;21;2.0
26120;24;1.0
26125;2;5.0
26125;48;3.0
26125;104;1.0
26126;45;1.0
26126;112;1.0
26126;94;1.0
26127;101;1.0
26132;15;1.0
26132;114;1.0
26132;7;1.0
26132;75;1.0
26133;15;2.0
26133;23;2.0
26136;44;5.0
26136;32;1.0
26136;114;1.0
26136;60;1.0
26136;80;1.0
26136;121;1.0
26136;90;1.0
26139;44;11.0
26140;21;1.0
26141;29;2.0
26141;114;2.0
26141;59;1.0
26141;63;1.0
26141;107;1.0
26144;11;1.0
26144;98;2.0
26144;71;2.0
26144;32;1.0
26144;121;1.0
26148;44;4.0
26148;90;5.0
26152;40;1.0
26152;102;1.0
26152;77;1.0
26152;76;1.0
26153;75;1.0
26154;90;2.0
26155;29;1.0
26155;41;1.0
26155;23;3.0
26155;100;2.0
26155;34;1.0
26155;19;1.0
26155;112;1.0
26155;86;1.0
26155;57;1.0
26157;9;2.0
26157;99;3.0
26157;55;1.0
26159;36;1.0
26159;56;1.0
26159;88;2.0
26159;49;1.0
26160;102;1.0
26160;103;1.0
26160;21;1.0
26160;75;1.0
26160;9;1.0
26160;99;2.0
26160;39;1.0
26160;94;1.0
26160;87;1.0
26160;69;1.0
26161;29;1.0
26161;116;1.0
26161;23;2.0
26161;12;1.0
26161;38;1.0
26161;100;3.0
26161;120;1.0
26161;57;1.0
26161;47;1.0
26165;29;1.0
26165;116;1.0
26165;30;1.0
26165;102;1.0
26165;18;1.0
26165;21;1.0
26165;90;1.0
26165;96;1.0
26165;107;1.0
26166;29;1.0
26166;114;1.0
26167;54;1.0
26167;121;1.0
26168;5;2.0
26168;106;2.0
26170;2;6.0
26170;72;2.0
26172;15;2.0
26172;29;2.0
26172;3;1.0
26172;116;2.0
26172;98;2.0
26172;41;1.0
26172;12;1.0
26172;88;1.0
26172;7;1.0
26172;100;3.0
26172;39;1.0
26172;90;1.0
26172;68;1.0
26172;69;3.0
26171;15;2.0
26171;118;2.0
26171;116;2.0
26171;98;2.0
26173;71;2.0
26173;59;4.0
26173;34;3.0
26173;121;3.0
26173;107;4.0
26174;29;2.0
26174;3;1.0
26174;98;1.0
26174;114;1.0
26174;55;2.0
26174;68;1.0
26175;29;1.0
26175;53;1.0
26175;41;1.0
26178;14;1.0
26180;29;2.0
26180;114;2.0
26180;13;2.0
26180;102;1.0
26180;73;2.0
26180;57;1.0
26180;69;2.0
26184;52;2.0
26184;87;2.0
26184;50;1.0
26184;78;1.0
26186;15;2.0
26186;83;3.0
26186;32;1.0
26186;50;1.0
26188;15;1.0
26188;29;1.0
26188;116;1.0
26188;11;1.0
26188;30;1.0
26188;98;1.0
26188;71;1.0
26188;32;1.0
26188;100;1.0
26188;94;1.0
26191;29;1.0
26191;3;1.0
26191;71;1.0
26191;114;1.0
26191;105;1.0
26191;21;1.0
26191;17;1.0
26194;106;3.0
26195;15;2.0
26195;98;2.0
26195;103;1.0
26196;15;1.0
26196;97;1.0
26196;107;1.0
26199;19;1.0
26203;102;1.0
26203;65;1.0
26204;41;1.0
26204;72;1.0
26205;23;1.0
26205;88;1.0
26205;102;1.0
26205;45;1.0
26208;41;1.0
26208;62;1.0
26212;15;2.0
26212;112;1.0
26212;96;1.0
26218;29;1.0
26218;53;1.0
26218;78;1.0
26220;15;1.0
26220;83;1.0
26220;113;1.0
26220;57;1.0
26220;96;1.0
26221;116;4.0
26225;29;2.0
26225;53;2.0
26225;30;3.0
26225;7;1.0
26225;33;2.0
26225;20;1.0
26225;18;2.0
26225;103;1.0
26225;78;1.0
26225;55;1.0
26223;15;1.0
26223;44;3.0
26223;17;1.0
26223;69;2.0
26224;15;2.0
26224;29;1.0
26224;61;1.0
26224;114;1.0
26224;121;1.0
26224;106;1.0
26224;55;1.0
26226;3;1.0
26226;33;1.0
26226;128;1.0
26227;15;1.0
26227;29;1.0
26227;3;1.0
26227;23;1.0
26227;56;1.0
26227;12;1.0
26227;114;1.0
26227;86;1.0
26227;90;1.0
26227;57;2.0
26227;70;4.0
26229;36;2.0
26229;15;2.0
26229;22;1.0
26229;29;1.0
26229;3;1.0
26229;98;1.0
26229;40;1.0
26229;71;1.0
26229;44;5.0
26229;32;1.0
26230;15;1.0
26230;29;1.0
26230;3;1.0
26230;119;2.0
26230;98;1.0
26230;88;1.0
26230;110;1.0
26231;39;2.0
26231;90;3.0
26232;4;1.0
26235;116;2.0
26235;19;1.0
26235;103;1.0
26236;51;1.0
26236;48;1.0
26236;15;1.0
26236;29;1.0
26236;12;1.0
26236;127;2.0
26236;18;2.0
26236;90;1.0
26236;57;1.0
26236;55;1.0
26237;2;1.0
26237;15;2.0
26237;44;10.0
26237;18;6.0
26237;26;1.0
26237;21;1.0
26237;75;1.0
26237;120;1.0
26237;115;1.0
26237;57;1.0
26237;69;1.0
26240;1;1.0
26240;45;1.0
26240;128;1.0
26240;10;1.0
26241;98;1.0
26241;32;1.0
26241;114;2.0
26241;54;3.0
26241;57;1.0
26241;69;2.0
26246;52;2.0
26246;27;2.0
26249;15;2.0
26249;29;2.0
26249;30;1.0
26249;78;1.0
26243;15;2.0
26243;29;2.0
26243;3;1.0
26243;119;4.0
26243;11;1.0
26243;41;1.0
26243;25;1.0
26243;32;1.0
26243;114;2.0
26243;7;2.0
26243;18;1.0
26243;94;1.0
26243;87;1.0
26243;27;3.0
26250;88;1.0
26250;18;1.0
26250;35;1.0
26250;73;1.0
26247;23;1.0
26247;33;1.0
26247;106;2.0
26251;90;2.0
26256;48;1.0
26256;15;2.0
26256;30;2.0
26256;44;5.0
26256;88;1.0
26256;7;1.0
26256;79;1.0
26256;17;1.0
26257;29;2.0
26257;3;1.0
26257;90;3.0
26257;27;2.0
26260;98;2.0
26260;71;2.0
26260;100;4.0
26260;96;1.0
26260;27;2.0
26263;29;2.0
26263;31;2.0
26263;42;3.0
26263;16;4.0
26263;90;4.0
26264;15;2.0
26264;29;2.0
26264;100;2.0
26264;54;1.0
26266;29;1.0
26266;81;1.0
26266;21;1.0
26267;100;2.0
26267;35;1.0
26267;108;1.0
26267;57;1.0
26268;51;1.0
26268;29;5.0
26268;53;2.0
26268;11;1.0
26268;100;3.0
26268;73;1.0
26268;21;2.0
26268;43;1.0
26268;90;1.0
26271;48;1.0
26271;50;1.0
26274;15;2.0
26274;29;1.0
26274;5;4.0
26274;6;1.0
26274;114;1.0
26274;35;1.0
26274;99;1.0
26274;46;1.0
26274;78;1.0
26276;15;1.0
26276;3;1.0
26276;12;1.0
26276;26;1.0
26276;39;1.0
26280;15;1.0
26280;3;1.0
26280;12;1.0
26280;26;1.0
26280;39;1.0
26285;29;1.0
26285;53;1.0
26285;98;1.0
26285;123;2.0
26301;3;1.0
26301;18;1.0
26301;97;2.0
26301;74;1.0
26302;116;1.0
26302;98;1.0
26302;32;1.0
26302;123;1.0
26302;89;1.0
26305;3;1.0
26305;18;1.0
26305;97;2.0
26305;74;1.0
26310;30;1.0
26310;31;2.0
26310;42;1.0
26310;71;1.0
26310;6;1.0
26310;18;1.0
26310;57;2.0
26308;98;1.0
26308;25;2.0
26308;114;2.0
26308;123;3.0
26308;18;1.0
26308;39;1.0
26308;97;2.0
26308;78;1.0
26311;83;1.0
26311;25;1.0
26311;72;1.0
26311;79;1.0
26313;116;2.0
26313;18;4.0
26313;90;4.0
26314;51;1.0
26314;3;1.0
26314;118;1.0
26314;119;1.0
26314;53;1.0
26314;98;1.0
26314;82;1.0
26314;12;2.0
26314;100;1.0
26314;123;1.0
26315;81;1.0
26315;59;1.0
26315;90;2.0
26317;30;1.0
26317;114;2.0
26317;59;1.0
26317;34;1.0
26317;121;1.0
26317;90;1.0
26317;57;3.0
26317;125;1.0
26317;107;2.0
26318;88;1.0
26318;90;1.0
26318;69;3.0
26321;50;1.0
26324;15;1.0
26324;29;1.0
26324;31;1.0
26324;32;1.0
26324;12;1.0
26324;14;1.0
26324;17;1.0
26324;77;2.0
26324;57;1.0
26324;126;1.0
26327;18;1.0
26327;26;1.0
26327;96;2.0
26329;54;3.0
26331;83;2.0
26331;29;2.0
26331;3;1.0
26331;30;1.0
26331;114;1.0
26331;127;1.0
26331;90;3.0
26331;70;30.0
26331;74;2.0
26332;15;1.0
26332;29;1.0
26332;4;1.0
26332;11;1.0
26332;98;1.0
26332;71;1.0
26332;23;1.0
26332;32;1.0
26332;114;1.0
26332;33;1.0
26332;100;3.0
26332;73;1.0
26332;57;1.0
26332;69;2.0
26333;15;2.0
26333;29;1.0
26333;98;1.0
26333;41;1.0
26333;25;1.0
26333;13;1.0
26333;101;1.0
26333;60;1.0
26333;21;1.0
26335;15;2.0
26335;29;3.0
26335;6;2.0
26335;114;3.0
26335;72;1.0
26335;89;2.0
26336;95;2.0
26336;29;1.0
26336;3;1.0
26336;119;2.0
26336;116;8.0
26336;98;2.0
26336;71;2.0
26336;32;1.0
26336;6;2.0
26336;52;6.0
26336;38;1.0
26336;100;4.0
26336;103;2.0
26336;21;1.0
26336;97;4.0
26337;29;1.0
26337;30;1.0
26337;98;1.0
26337;42;1.0
26337;114;1.0
26337;28;1.0
26338;15;1.0
26339;112;1.0
26339;90;2.0
26339;57;1.0
26339;76;1.0
26340;2;4.0
26340;5;1.0
26343;7;1.0
26343;26;1.0
26343;79;1.0
26343;39;1.0
26346;41;2.0
26346;23;1.0
26346;35;1.0
26346;50;2.0
26347;99;1.0
26348;15;2.0
26348;16;2.0
26348;21;1.0
26348;107;1.0
26349;15;2.0
26353;15;2.0
26353;30;2.0
26353;123;2.0
26357;53;2.0
26357;112;1.0
26357;115;1.0
26357;78;1.0
26357;27;2.0
26360;116;2.0
26360;98;2.0
26360;123;2.0
26360;18;2.0
26360;108;1.0
26360;94;1.0
26360;27;1.0
26364;78;1.0
26365;7;2.0
26365;18;3.0
26365;97;1.0
26367;1;2.0
26367;29;1.0
26367;116;2.0
26367;30;1.0
26367;98;3.0
26367;41;1.0
26367;100;4.0
26367;66;4.0
26367;65;1.0
26367;97;2.0
26370;15;1.0
26370;29;1.0
26370;53;1.0
26370;7;1.0
26370;106;1.0
26374;85;1.0
26374;10;1.0
26374;117;2.0
26376;2;11.0
26376;3;1.0
26376;116;1.0
26376;98;1.0
26376;23;1.0
26376;104;1.0
26378;15;1.0
26378;83;1.0
26378;23;1.0
26378;109;3.0
26378;78;1.0
26381;15;2.0
26381;29;1.0
26381;16;3.0
26381;104;8.0
26381;43;1.0
26381;107;1.0
26383;116;3.0
26383;100;3.0
26383;18;2.0
26383;94;3.0
26386;116;1.0
26387;30;1.0
26387;31;1.0
26387;98;1.0
26387;81;1.0
26387;123;1.0
26387;90;1.0
26387;27;2.0
26388;119;2.0
26388;23;1.0
26388;72;1.0
26388;89;1.0
26390;2;3.0
26390;9;1.0
26390;106;2.0
26391;1;1.0
26391;51;1.0
26391;32;2.0
26391;114;2.0
26391;123;2.0
26391;39;2.0
26391;97;1.0
26392;2;6.0
26392;15;1.0
26392;31;2.0
26392;18;2.0
26392;69;2.0
26395;28;1.0
26396;45;1.0
26397;116;1.0
26397;98;2.0
26397;114;2.0
26397;7;1.0
26397;14;1.0
26397;90;1.0
26397;69;4.0
26399;6;3.0
26404;99;1.0
26411;15;1.0
26411;42;1.0
26411;23;1.0
26411;44;8.0
26411;102;1.0
26411;18;1.0
26411;90;1.0
26411;94;1.0
26411;27;1.0
26412;2;1.0
26412;15;1.0
26412;53;1.0
26412;18;1.0
26413;29;1.0
26413;13;1.0
26413;14;1.0
26413;87;1.0
26414;2;2.0
26414;9;1.0
26416;44;4.0
26417;15;1.0
26417;29;1.0
26417;127;1.0
26417;69;2.0
26419;65;1.0
26421;79;1.0
26421;14;1.0
26425;15;1.0
26428;15;2.0
26428;78;1.0
26431;70;6.0
26463;18;9.0
26463;50;8.0
26464;36;1.0
26464;15;2.0
26464;3;1.0
26464;122;1.0
26464;24;1.0
26464;43;1.0
26467;18;2.0
26467;94;2.0
26468;122;1.0
26469;36;1.0
26470;15;2.0
26470;24;1.0
26470;43;1.0
26470;90;2.0
26471;29;1.0
26471;116;1.0
26471;30;1.0
26471;41;1.0
26471;71;1.0
26471;23;1.0
26471;90;1.0
26474;77;2.0
26477;15;2.0
26477;3;1.0
26477;42;2.0
26477;114;1.0
26477;105;1.0
26477;81;1.0
26477;7;1.0
26477;109;4.0
26477;90;2.0
26477;97;1.0
26477;57;1.0
26480;15;1.0
26480;18;2.0
26480;79;1.0
26480;60;1.0
26480;94;1.0
26480;97;1.0
26480;69;1.0
26481;44;9.0
26481;101;1.0
26481;18;2.0
26481;94;6.0
26483;2;6.0
26484;15;2.0
26484;29;1.0
26484;3;1.0
26484;118;1.0
26484;98;2.0
26484;5;1.0
26484;44;5.0
26484;100;4.0
26484;18;1.0
26484;103;1.0
26484;99;1.0
26484;115;2.0
26486;127;2.0
26486;19;1.0
26487;29;1.0
26487;118;1.0
26487;31;1.0
26487;123;2.0
26487;35;1.0
26492;14;1.0
26493;36;2.0
26493;50;2.0
26494;5;4.0
26495;15;2.0
26495;31;2.0
26495;42;2.0
26495;44;5.0
26495;56;1.0
26495;105;1.0
26495;73;1.0
26495;109;4.0
26495;90;1.0
26495;57;4.0
26496;15;1.0
26496;40;1.0
26496;14;1.0
26496;69;2.0
26501;15;2.0
26501;29;1.0
26501;3;1.0
26501;53;2.0
26501;31;1.0
26501;44;5.0
26501;13;1.0
26501;109;2.0
26501;27;2.0
26501;69;2.0
26504;116;5.0
26504;98;6.0
26504;88;1.0
26504;123;6.0
26504;14;1.0
26504;85;1.0
26507;29;2.0
26507;119;3.0
26507;116;3.0
26507;11;2.0
26507;31;3.0
26507;38;1.0
26507;49;1.0
26507;63;1.0
26509;15;2.0
26509;3;2.0
26509;82;1.0
26512;29;1.0
26512;11;1.0
26512;30;1.0
26512;109;2.0
26514;31;1.0
26514;123;4.0
26514;76;1.0
26519;17;1.0
26519;115;1.0
26519;28;1.0
26519;69;2.0
26521;15;1.0
26521;83;3.0
26521;30;1.0
26521;102;2.0
26521;26;8.0
26521;112;1.0
26521;94;3.0
26521;27;3.0
26525;122;3.0
26527;15;2.0
26527;29;1.0
26527;30;1.0
26527;31;2.0
26527;42;2.0
26527;71;2.0
26527;114;2.0
26527;88;1.0
26527;7;1.0
26527;34;1.0
26527;60;1.0
26527;121;1.0
26530;29;1.0
26530;116;3.0
26530;114;1.0
26530;57;1.0
26530;27;1.0
26530;91;1.0
26533;95;1.0
26533;15;1.0
26533;30;1.0
26533;72;1.0
26533;88;1.0
26533;26;1.0
26533;79;1.0
26533;99;1.0
26533;39;1.0
26536;39;1.0
26536;69;1.0
26539;116;2.0
26539;53;1.0
26539;42;2.0
26539;56;1.0
26539;72;1.0
26539;26;1.0
26539;112;1.0
26539;14;1.0
26539;63;1.0
26539;57;1.0
26542;51;1.0
26542;15;1.0
26542;29;1.0
26542;98;2.0
26542;71;1.0
26542;32;1.0
26542;26;1.0
26542;21;1.0
26542;75;1.0
26542;94;2.0
26542;50;1.0
26542;27;1.0
26544;30;1.0
26544;31;2.0
26544;42;1.0
26546;118;2.0
26546;98;2.0
26546;42;2.0
26546;23;2.0
26546;123;4.0
26546;109;2.0
26546;58;1.0
26547;21;1.0
26548;1;1.0
26548;29;1.0
26548;116;1.0
26548;98;1.0
26548;41;1.0
26548;42;1.0
26548;71;1.0
26548;23;1.0
26548;72;1.0
26548;88;1.0
26548;100;3.0
26548;13;1.0
26548;122;1.0
26548;97;1.0
26548;69;1.0
26554;29;1.0
26554;41;3.0
26554;114;1.0
26554;105;1.0
26554;80;1.0
26557;48;5.0
26557;71;1.0
26557;43;1.0
26557;69;1.0
26560;15;1.0
26560;71;1.0
26560;32;1.0
26560;114;1.0
26560;123;2.0
26560;80;1.0
26560;47;1.0
26566;115;1.0
26568;30;6.0
26568;27;2.0
26570;1;2.0
26570;119;2.0
26570;98;3.0
26570;88;1.0
26570;38;1.0
26570;47;1.0
26573;2;1.0
26573;7;1.0
26576;127;1.0
26576;79;1.0
26577;15;2.0
26577;7;1.0
26577;27;1.0
26583;1;2.0
26583;77;1.0
26586;29;2.0
26586;3;1.0
26586;53;1.0
26586;11;1.0
26586;82;1.0
26586;62;1.0
26586;57;2.0
26586;69;2.0
26587;41;1.0
26587;62;1.0
26587;50;1.0
26590;29;2.0
26590;3;1.0
26590;116;2.0
26590;53;1.0
26590;26;1.0
26590;91;2.0
26593;116;2.0
26593;4;1.0
26593;124;1.0
26596;18;1.0
26596;65;1.0
26596;27;2.0
26596;69;1.0
26599;119;1.0
26599;98;1.0
26599;42;1.0
26599;71;1.0
26599;113;1.0
26599;78;1.0
26594;47;2.0
26594;47;1.0
26594;68;2.0
26594;68;1.0
26603;2;1.0
26603;48;2.0
26603;84;1.0
26603;100;11.0
26603;79;1.0
26603;111;1.0
26603;106;1.0
26603;57;1.0
26603;68;1.0
26603;70;2.0
26605;15;1.0
26605;29;2.0
26605;3;1.0
26605;40;1.0
26605;41;1.0
26605;33;1.0
26605;122;1.0
26605;89;1.0
26605;57;1.0
26607;66;4.0
26607;123;3.0
26607;18;1.0
26607;69;1.0
26609;118;5.0
26609;119;15.0
26609;53;3.0
26609;98;1.0
26609;88;3.0
26609;38;1.0
26609;100;24.0
26613;2;4.0
26613;119;3.0
26613;116;2.0
26613;98;2.0
26613;41;2.0
26613;44;9.0
26613;123;6.0
26613;26;1.0
26613;62;2.0
26613;113;1.0
26614;15;2.0
26614;29;2.0
26614;53;2.0
26614;30;2.0
26614;98;2.0
26614;42;1.0
26614;32;1.0
26614;33;2.0
26614;59;1.0
26614;123;3.0
26614;79;2.0
26614;112;1.0
26614;109;4.0
26614;43;1.0
26614;106;2.0
26614;27;1.0
26614;74;2.0
26615;95;1.0
26615;29;3.0
26615;42;2.0
26615;12;4.0
26615;18;2.0
26615;106;1.0
26615;50;1.0
26616;15;2.0
26616;7;1.0
26616;127;2.0
26616;27;1.0
26617;29;2.0
26617;61;3.0
26618;116;2.0
26618;98;3.0
26618;44;8.0
26618;102;1.0
26618;18;2.0
26618;19;2.0
26618;50;1.0
26618;27;1.0
26620;95;2.0
26620;15;2.0
26620;83;2.0
26620;98;2.0
26620;5;1.0
26620;84;1.0
26620;102;1.0
26620;122;2.0
26620;60;1.0
26620;109;4.0
26620;28;1.0
26620;67;1.0
26620;74;1.0
26621;51;1.0
26621;3;1.0
26621;53;2.0
26621;40;1.0
26621;112;1.0
26621;24;1.0
26621;75;2.0
26621;78;2.0
26621;57;1.0
26621;47;1.0
26621;27;1.0
26621;68;2.0
26622;15;2.0
26622;29;2.0
26622;7;2.0
26622;18;2.0
26622;89;1.0
26622;94;1.0
26622;78;1.0
26622;68;1.0
26622;69;3.0
26622;74;1.0
26627;17;1.0
26627;78;1.0
26632;21;1.0
26632;77;1.0
26635;3;1.0
26635;116;2.0
26635;28;1.0
26641;53;1.0
26641;30;1.0
26641;31;1.0
26641;42;1.0
26641;103;1.0
26645;15;1.0
26645;116;2.0
26645;98;2.0
26645;120;1.0
26645;57;1.0
26648;49;1.0
26648;24;1.0
26648;68;1.0
26651;15;2.0
26654;41;1.0
26654;81;1.0
26654;85;1.0
26655;100;3.0
26655;34;1.0
26655;8;2.0
26655;122;1.0
26655;121;1.0
26655;112;1.0
26655;27;2.0
26656;48;1.0
26656;5;1.0
26656;66;1.0
26659;82;1.0
26662;44;3.0
26662;89;1.0
26663;19;2.0
26663;94;2.0
26666;66;2.0
26669;106;1.0
26672;25;1.0
26673;79;1.0
26674;2;4.0
26674;15;7.0
26674;29;1.0
26674;72;2.0
26674;13;2.0
26674;49;1.0
26678;7;1.0
26678;18;1.0
26678;39;1.0
26683;1;1.0
26684;15;1.0
26684;116;2.0
26684;53;1.0
26684;4;1.0
26684;11;1.0
26684;17;1.0
26684;39;1.0
26684;76;1.0
26684;69;1.0
26686;100;4.0
26686;123;2.0
26687;15;1.0
26687;29;1.0
26687;3;1.0
26687;116;2.0
26687;81;1.0
26687;35;1.0
26687;122;2.0
26687;62;2.0
26687;109;4.0
26687;128;1.0
26687;14;2.0
26687;89;1.0
26687;27;1.0
26688;18;1.0
26688;97;1.0
26695;30;1.0
26695;76;1.0
26700;29;2.0
26700;53;1.0
26700;35;2.0
26700;75;2.0
26700;46;1.0
26707;30;3.0
26708;2;12.0
26708;73;1.0
26712;5;1.0
26713;2;1.0
26713;15;2.0
26713;33;1.0
26713;39;1.0
26717;50;1.0
26717;110;1.0
26730;41;2.0
26730;33;1.0
26730;13;2.0
26736;95;1.0
26736;98;1.0
26736;41;1.0
26736;23;1.0
26736;84;2.0
26736;50;1.0
26736;57;1.0
26733;44;5.0
26733;70;6.0
26738;96;3.0
26740;95;1.0
26740;29;1.0
26740;53;1.0
26740;31;1.0
26740;98;1.0
26740;42;1.0
26740;66;2.0
26740;109;2.0
26740;108;1.0
26740;57;1.0
26740;69;1.0
26741;72;1.0
26741;85;1.0
26744;15;1.0
26744;30;1.0
26744;123;1.0
26744;65;1.0
26744;91;2.0
26744;28;1.0
26746;14;1.0
26746;70;4.0
26748;116;2.0
26748;123;2.0
26748;97;1.0
26749;15;1.0
26749;53;1.0
26749;42;3.0
26749;12;1.0
26749;114;1.0
26749;84;1.0
26749;38;1.0
26749;49;1.0
26749;21;1.0
26749;113;1.0
26749;78;1.0
26749;58;1.0
26749;27;1.0
26751;53;2.0
26751;44;3.0
26753;5;3.0
26753;114;2.0
26753;18;3.0
26753;97;1.0
26753;78;1.0
26756;15;1.0
26756;29;2.0
26756;53;2.0
26756;30;1.0
